city,city_label,city_order,ntl_raw,fit,se,lo,hi
HongKong,Hong Kong,1,0.0121841211380215,2.222298539046407,0.2644798641743854,1.7039180052646117,2.7406790728282022
HongKong,Hong Kong,1,0.0122647112888668,2.2237237776133467,0.2645331921917033,1.7052387209176083,2.742208834309085
HongKong,Hong Kong,1,0.0123453014397121,2.2248774482347486,0.2645872448854762,1.706286448259215,2.7434684482102822
HongKong,Hong Kong,1,0.0124258915905574,2.225751320241717,0.2646415120454071,1.707053956632719,2.744448683850715
HongKong,Hong Kong,1,0.0125064817414027,2.226337162965356,0.264695459407661,1.7075340625263404,2.745140263404372
HongKong,Hong Kong,1,0.012587071892248,2.22662674573677,0.264748534331976,1.7077196184460972,2.7455338730274432
HongKong,Hong Kong,1,0.0126676620430933,2.2266118378870634,0.2648001719614445,1.707603500842632,2.745620174931495
HongKong,Hong Kong,1,0.0127482521939386,2.2262842087473405,0.2648498018634735,1.7071785970949322,2.7453898203997484
HongKong,Hong Kong,1,0.0128288423447838,2.225635627648706,0.2648968551512146,1.7064377915523252,2.744833463745086
HongKong,Hong Kong,1,0.0129094324956291,2.224657863922264,0.2649407720856437,1.705373950634402,2.743941777210125
HongKong,Hong Kong,1,0.0129900226464744,2.223342686899118,0.2649810101594543,1.7039799069865875,2.742705466811649
HongKong,Hong Kong,1,0.0130706127973197,2.2216818659103734,0.2650170526649715,1.7022484426870292,2.7411152891337176
HongKong,Hong Kong,1,0.013151202948165,2.2196671702871345,0.2650484177493756,1.7001722714983585,2.73916206907591
HongKong,Hong Kong,1,0.0132317930990103,2.217290369360505,0.2650746679615954,1.6977440201557783,2.7368367185652325
HongKong,Hong Kong,1,0.0133123832498556,2.2145432329978063,0.2650954203096824,1.6949562091908288,2.734130256804784
HongKong,Hong Kong,1,0.0133929734007009,2.211421752042492,0.2651104623318619,1.6918052458720427,2.731038258212941
HongKong,Hong Kong,1,0.0134735635515462,2.207936329390044,0.2651200135342379,1.6883011028629369,2.72757155591715
HongKong,Hong Kong,1,0.0135541537023915,2.2041004412273804,0.2651244367538921,1.6844565451897515,2.7237443372650088
HongKong,Hong Kong,1,0.0136347438532368,2.1999275637414226,0.2651241528069877,1.680284224239727,2.7195709032431186
HongKong,Hong Kong,1,0.0137153340040821,2.195431173119091,0.265119632309016,1.67579669379342,2.7150656524447623
